time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_input_reshape.count,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_kv_cache_save.count,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_prefill.count,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_decode.count,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_output_reshape.count,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,is_mixed_batch,mode,seq_lens,total_tokens,max_seq_len,min_seq_len,avg_seq_len,equal_seq_len,seq_len_variance,seq_len_std,seq_len_cv,is_chunked_prefill_sample,chunk_start_token,chunk_end_token,total_prefill_tokens,profiling_precision,measurement_type,model_arch,model_architecture_profile,quant_signature
0.0015360000543296337,0.012799999676644802,0.0038015999365597964,0.001567999948747456,0.004499222629437115,5,0.0700799971818924,0.0822720006108284,0.07293439954519272,0.0708480030298233,0.004687204364431912,5,1.434048056602478,1.4491839408874512,1.439641571044922,1.4383039474487305,0.005245530440153696,5,0.0013760000001639128,0.0014400000218302011,0.001408000010997057,0.001408000010997057,2.0238583876559597e-05,5,0.0015040000434964895,0.0015360000543296337,0.001529600052163005,0.0015360000543296337,1.2800004333257675e-05,5,2048,32,4,32,1,9216,1,8192,0,True,FLASHINFER,False,even,[8192],8192,8192,8192,8192.0,8192,0.0,0.0,0.0,False,0,8192,8192,BF16,CUDA_EVENT,generic,generic,none
0.010432000271975994,0.02223999984562397,0.01562880016863346,0.015776000916957855,0.004002103656122423,5,0.02099199965596199,0.03161599859595299,0.027014399692416192,0.02831999957561493,0.0038549252720306063,5,0.045951999723911285,0.06963200122117996,0.05630720034241676,0.0504320003092289,0.009396642955737665,5,0.007807999849319458,0.011807999573647976,0.008844799920916557,0.00800000037997961,0.0015148678200545176,5,0.00979200005531311,0.013919999822974205,0.01144959982484579,0.01033599954098463,0.0018010515127492705,5,2048,32,4,32,1,9216,1,32,0,True,FLASHINFER,False,even,[32],32,32,32,32.0,32,0.0,0.0,0.0,False,0,32,32,BF16,CUDA_EVENT,generic,generic,none
0.01033599954098463,0.012640000320971012,0.011046399921178817,0.010816000401973724,0.0008296337997272745,5,0.018912000581622124,0.02175999991595745,0.02027519978582859,0.02006400004029274,0.0010587308449017576,5,0.04259200021624565,0.04742399975657463,0.04424320012331009,0.04358400031924248,0.001711637881901731,5,0.0074880002066493034,0.00848000030964613,0.007865600008517503,0.007807999849319458,0.00033829318723668924,5,0.009247999638319016,0.009952000342309475,0.00968960002064705,0.00979200005531311,0.00025631995678514744,5,2048,32,4,32,1,9216,1,64,0,True,FLASHINFER,False,even,[64],64,64,64,64.0,64,0.0,0.0,0.0,False,0,64,64,BF16,CUDA_EVENT,generic,generic,none
0.01027199998497963,0.011103999800980091,0.010611199960112571,0.010528000071644783,0.0003210222192731571,5,0.019328000023961067,0.021727999672293663,0.02027519978582859,0.019999999552965164,0.0008959086292225307,5,0.043487999588251114,0.047359999269247055,0.04519039988517761,0.04467200115323067,0.0013126082336163598,5,0.007327999919652939,0.008704000152647495,0.0077888000756502155,0.007712000049650669,0.00048004270932511185,5,0.009216000325977802,0.010816000401973724,0.009920000284910201,0.009952000342309475,0.0005735058163322461,5,2048,32,4,32,1,9216,1,96,0,True,FLASHINFER,False,even,[96],96,96,96,96.0,96,0.0,0.0,0.0,False,0,96,96,BF16,CUDA_EVENT,generic,generic,none
0.01017600018531084,0.01119999960064888,0.010553600080311299,0.010528000071644783,0.00035310350607191274,5,0.019039999693632126,0.02195199951529503,0.019942399859428406,0.0197759997099638,0.0010623613272705164,5,0.04201599955558777,0.04729599878191948,0.04415999948978424,0.043935999274253845,0.0017334430401542804,5,0.007679999805986881,0.008832000195980072,0.008134400099515915,0.007872000336647034,0.0004266453319411538,5,0.009344000369310379,0.01017600018531084,0.009817600063979626,0.010080000385642052,0.0003750422079562032,5,2048,32,4,32,1,9216,1,128,0,True,FLASHINFER,False,even,[128],128,128,128,128.0,128,0.0,0.0,0.0,False,0,128,128,BF16,CUDA_EVENT,generic,generic,none
0.009855999611318111,0.011872000060975552,0.010732799768447876,0.010591999627649784,0.0006811117515312229,5,0.019168000668287277,0.019936000928282738,0.01953280046582222,0.019487999379634857,0.0002540728596532737,5,0.04259200021624565,0.05244800075888634,0.045638400316238406,0.043616000562906265,0.0035880778924853645,5,0.007327999919652939,0.0081599997356534,0.007635200023651123,0.0074880002066493034,0.00030195511355685757,5,0.009184000082314014,0.009952000342309475,0.009472000226378442,0.009344000369310379,0.00027001636514025493,5,2048,32,4,32,1,9216,1,160,0,True,FLASHINFER,False,even,[160],160,160,160,160.0,160,0.0,0.0,0.0,False,0,160,160,BF16,CUDA_EVENT,generic,generic,none
0.01017600018531084,0.011392000131309032,0.01060480009764433,0.010367999784648418,0.0004505528003669148,5,0.018432000651955605,0.020608000457286835,0.019513600319623948,0.019680000841617584,0.0007356938675261461,5,0.042367998510599136,0.0469760000705719,0.04433919936418533,0.04383999854326248,0.0015248397351317606,5,0.0072639998979866505,0.00825599953532219,0.007692799903452396,0.007712000049650669,0.0003503085578906011,5,0.00902399979531765,0.009696000255644321,0.009337599948048591,0.009375999681651592,0.00023375353758764,5,2048,32,4,32,1,9216,1,192,0,True,FLASHINFER,False,even,[192],192,192,192,192.0,192,0.0,0.0,0.0,False,0,192,192,BF16,CUDA_EVENT,generic,generic,none
0.009600000455975533,0.010879999957978725,0.010316800139844418,0.010400000028312206,0.0005041802513764792,5,0.018719999119639397,0.020416000857949257,0.019315199926495552,0.01894400082528591,0.0006640601454126159,5,0.042688000947237015,0.04665600135922432,0.043680000305175784,0.04303999990224838,0.0014947807554511708,5,0.007360000163316727,0.015231999568641186,0.009177600033581257,0.0077760000713169575,0.003034126302944,5,0.009088000282645226,0.009600000455975533,0.009324800223112106,0.009344000369310379,0.00017125234466039234,5,2048,32,4,32,1,9216,1,224,0,True,FLASHINFER,False,even,[224],224,224,224,224.0,224,0.0,0.0,0.0,False,0,224,224,BF16,CUDA_EVENT,generic,generic,none
0.010367999784648418,0.01142400037497282,0.01066880002617836,0.010367999784648418,0.0004155569451632314,5,0.018912000581622124,0.020479999482631683,0.01945599988102913,0.019360000267624855,0.0005479383732499377,5,0.04214400053024292,0.04800000041723251,0.04405760020017624,0.043168000876903534,0.0020608994514906337,5,0.007071999832987785,0.008063999935984612,0.007679999899119138,0.00774399982765317,0.0003452442832799497,5,0.009184000082314014,0.009920000098645687,0.009472000040113926,0.009375999681651592,0.0002560000400990883,5,2048,32,4,32,1,9216,1,256,0,True,FLASHINFER,False,even,[256],256,256,256,256.0,256,0.0,0.0,0.0,False,0,256,256,BF16,CUDA_EVENT,generic,generic,none
0.010208000428974628,0.0180479995906353,0.012025599926710128,0.01033599954098463,0.0030380387983323836,5,0.01926399953663349,0.020031999796628952,0.019519999623298645,0.01929599978029728,0.0003049248849595237,5,0.04387199878692627,0.04608000069856644,0.044972799718379974,0.04479999840259552,0.0008025823180337565,5,0.007424000184983015,0.008352000266313553,0.00781440008431673,0.00774399982765317,0.0003507760537194711,5,0.008832000195980072,0.010015999898314476,0.009312000125646591,0.009088000282645226,0.0004259726824119278,5,2048,32,4,32,1,9216,1,288,0,True,FLASHINFER,False,even,[288],288,288,288,288.0,288,0.0,0.0,0.0,False,0,288,288,BF16,CUDA_EVENT,generic,generic,none
